"iteration","price","ff2","ff3","feat2","feat3"
5507,-1.335088453,0.2028146806,0.6483066022,1.290160869,1.858127288
5508,-1.315669415,0.1046114737,0.7195795263,1.257837097,1.818828443
5509,-1.353566549,0.1304505916,0.6421074812,1.28537964,1.797969253
5510,-1.34032337,0.07537409974,0.6495743785,1.246545638,1.948419822
5511,-1.321161408,0.0771901384,0.6425127677,1.336715968,1.911745043
5512,-1.299688527,0.09425478519,0.6833874573,1.296238154,1.957977773
5513,-1.292935251,0.1448559115,0.7134930077,1.312204,1.93503741
5514,-1.348955151,0.1627782909,0.6421845878,1.370328948,1.931875988
5515,-1.342201904,0.1259954917,0.6792670516,1.359679926,1.921570349
5516,-1.306018942,0.1270038979,0.6653468383,1.329554764,1.853416274
5517,-1.2910964,0.1142360977,0.6513088364,1.292058096,1.899992123
5518,-1.306330563,0.1004871807,0.7209855686,1.328582761,1.927262923
5519,-1.345229899,0.06836631607,0.684723309,1.290168904,1.92049047
5520,-1.333533476,0.1362819323,0.7157238203,1.288503995,1.912353825
5521,-1.335955871,0.02912879444,0.6906377535,1.328188697,1.962403941
5522,-1.352246094,0.02486017422,0.6750054559,1.295199736,1.986395118
5523,-1.32472871,0.06045957606,0.6907907376,1.281948305,1.959825625
5524,-1.342066256,0.1635430476,0.7922693545,1.296313909,1.980826373
5525,-1.325849175,0.2767822852,0.757126165,1.327882844,1.936044827
5526,-1.28856368,0.1312286493,0.6930116526,1.30786929,2.021202564
5527,-1.310752493,0.2240024998,0.7891259707,1.299461425,1.986535789
5528,-1.33743383,0.1596506638,0.7007355615,1.376508683,2.033903076
5529,-1.34558662,0.1208701656,0.7130168562,1.293081562,1.952967054
5530,-1.373925514,0.1423299981,0.7403217935,1.223381538,2.012255736
5531,-1.314580611,0.1652149199,0.6556515033,1.360435809,2.021810081
5532,-1.30526952,0.1039365777,0.7314672644,1.365672468,1.914960412
5533,-1.312776193,0.1375514448,0.647620632,1.375441757,2.056678661
5534,-1.382766372,0.2481143926,0.8063266553,1.345205905,1.928246185
5535,-1.375696587,0.1808873411,0.6828698238,1.33995351,1.989090848
5536,-1.336640165,0.2123835777,0.7484197924,1.321668246,2.039032587
5537,-1.322906096,0.1643516825,0.6896705365,1.285848735,2.048876658
5538,-1.330004611,0.1453698663,0.6471490216,1.383465411,1.942675019
5539,-1.319907893,0.1737927954,0.7506019347,1.300155545,1.990832788
5540,-1.34023949,0.1662647036,0.6940515084,1.255082683,1.923576726
5541,-1.333993595,0.1374502764,0.6486012846,1.230350393,2.000942362
5542,-1.339357083,0.2165783071,0.7168717202,1.248825664,1.917411491
5543,-1.343689961,0.1666514419,0.7488916788,1.256161493,1.964741679
5544,-1.334216991,0.1053668668,0.7242215189,1.369547605,2.001747412
5545,-1.328129498,0.1733248096,0.8254242087,1.302570071,2.027820409
5546,-1.319364612,0.1063110319,0.7578277264,1.356910141,1.959882198
5547,-1.338188343,0.1280409015,0.6867828667,1.39430081,2.031889778
5548,-1.334656762,0.1608622134,0.7554727627,1.310734786,1.943994805
5549,-1.31128554,0.1790215268,0.7551245672,1.328012857,1.901225755
5550,-1.327018484,0.1880124822,0.7451342492,1.362161142,1.990519462
5551,-1.317565331,0.151051973,0.8114738527,1.369835555,1.97445478
5552,-1.302305716,0.1572882807,0.703886797,1.344403125,1.913611278
5553,-1.270065425,0.2145779905,0.7357047525,1.302331429,1.992430087
5554,-1.308099593,0.1981540316,0.794688532,1.284084331,1.942157925
5555,-1.285675073,0.1325036312,0.7878093509,1.358505233,1.931421883
5556,-1.265744732,0.09054868169,0.6855485853,1.276308642,1.911034988
5557,-1.282637916,0.1728814447,0.7587967565,1.312330838,1.889371392
5558,-1.274284494,0.1564846457,0.8017122576,1.3242371,1.894638986
5559,-1.29624926,0.175109047,0.7812672707,1.346451683,1.94349878
5560,-1.343045538,0.2267134769,0.7974613307,1.24093836,1.864049909
5561,-1.319475709,0.269198808,0.7606124459,1.280366036,1.919296353
5562,-1.356889715,0.2720572605,0.6800642582,1.310528624,1.948163411
5563,-1.305422663,0.1879538101,0.7188450605,1.267215635,1.951180252
5564,-1.318380231,0.2048633985,0.6779222258,1.361014633,1.967099429
5565,-1.307863307,0.2427770454,0.6677021605,1.305986974,1.911706088
5566,-1.257952189,0.2344215377,0.6764100821,1.238405607,1.936717785
5567,-1.287340163,0.1883936631,0.7211105173,1.313979949,1.916596353
5568,-1.311830685,0.2372924675,0.7967696045,1.274059118,1.964518005
5569,-1.26229183,0.141724364,0.7003210352,1.222191928,1.920606941
5570,-1.290871365,0.1457796728,0.8091210537,1.276382012,1.990405726
5571,-1.287199316,0.1547856089,0.6768092839,1.186234719,1.887039385
5572,-1.285924597,0.1864679142,0.6317982532,1.187623277,2.022118311
5573,-1.321948814,0.2327642484,0.7555507134,1.258925652,1.962890988
5574,-1.296369424,0.1767134501,0.7276380879,1.233311907,1.965643483
5575,-1.243013215,0.1619253034,0.7513567215,1.214387909,1.956180437
5576,-1.270962189,0.1781222305,0.7416519756,1.223783988,1.960302007
5577,-1.293995461,0.165971433,0.7091429228,1.185648566,1.918842322
5578,-1.286079756,0.08860680277,0.759672492,1.204063338,1.960107914
5579,-1.289631052,0.1479571331,0.754262488,1.307604496,1.984030315
5580,-1.263196697,0.1496358861,0.7181470563,1.244906429,1.90299566
5581,-1.26376418,0.1265145,0.7710239088,1.264573547,1.929701668
5582,-1.205637945,0.09678739042,0.7229987963,1.222056699,1.960779609
5583,-1.257598236,0.08566108236,0.7734681741,1.220450826,1.933216921
5584,-1.264367216,0.1077196415,0.7592825694,1.21963487,1.951295064
5585,-1.259921943,0.08941186844,0.7628213851,1.218398077,1.892738653
5586,-1.326462392,0.08573044038,0.6310387667,1.180044725,1.924862218
5587,-1.274274026,0.1558260564,0.6740110348,1.169765222,1.909072576
5588,-1.228760311,0.09789093856,0.6675696982,1.112995506,1.830715845
5589,-1.255593991,0.06100601148,0.6837189712,1.204566076,1.915590149
5590,-1.279493641,0.09576240573,0.7041846172,1.142478974,1.888779009
5591,-1.32009641,0.08048628992,0.635304145,1.200237429,1.960372538
5592,-1.308565769,0.1234141068,0.7555908553,1.138586743,1.865575087
5593,-1.296786242,0.09693491634,0.6005981488,1.187136652,1.861035541
5594,-1.255312066,0.07522959704,0.6652623872,1.205008021,1.847088744
5595,-1.243168539,0.1060662296,0.6890710042,1.185228835,1.8854414
5596,-1.29609372,0.06051162594,0.6272861882,1.207266529,1.859033572
5597,-1.260327472,0.05184880977,0.6731447651,1.21221754,1.915309014
5598,-1.269213426,-0.02687953287,0.6450058703,1.205826946,1.848971308
5599,-1.241062693,0.06254400327,0.680479819,1.228078148,1.883037151
5600,-1.265671748,0.04670508317,0.6379316262,1.205091858,1.890333927
5601,-1.21929976,0.05052058252,0.6656042122,1.136812164,1.875861534
5602,-1.289569969,0.04798310628,0.6720664663,1.181090234,1.892740192
5603,-1.221139099,0.1039209709,0.6407079038,1.25694935,1.791645389
5604,-1.272431646,0.0485438173,0.6629956926,1.200998949,1.84030468
5605,-1.294839757,0.09997356997,0.5976855417,1.265181463,1.969345953
5606,-1.246360333,0.1451624537,0.6515503592,1.256278881,1.830661057
5607,-1.254240691,0.01907539024,0.7186288399,1.271187762,1.847198629
5608,-1.275246682,0.1199712843,0.702306661,1.212420998,1.855052554
5609,-1.245636261,0.07344420364,0.6572649723,1.24073053,1.827511973
5610,-1.243092581,0.1997704828,0.6684907809,1.225972699,1.83226328
5611,-1.256339141,0.09501101129,0.6817183124,1.281142471,1.909780635
5612,-1.25974872,-0.0006998562599,0.6868739934,1.157369442,1.882774263
5613,-1.237673834,0.08854349565,0.6351383299,1.255215975,1.817205932
5614,-1.258267813,0.1083220953,0.647686441,1.290099439,1.886244327
5615,-1.280807844,0.186048766,0.642216354,1.290728632,1.866517879
5616,-1.270346927,0.1241741426,0.6493361288,1.249214716,1.809066923
5617,-1.221765662,0.07610156799,0.5929505525,1.183512304,1.839250499
5618,-1.255644339,0.08987934788,0.6567119432,1.254127566,1.881586696
5619,-1.230326517,0.1066638599,0.6692621895,1.281497392,1.844425957
5620,-1.272284193,0.13993867,0.6366645114,1.199594835,1.959207284
5621,-1.245622992,0.104909693,0.5857399592,1.264699112,1.828802922
5622,-1.284784515,0.06811057014,0.6011202942,1.307069078,1.874428948
5623,-1.236739676,0.02437047858,0.5919824244,1.254785394,1.91527079
5624,-1.266400349,0.04415943898,0.6140029372,1.210261517,1.86264652
5625,-1.25169591,0.07383675999,0.5693563204,1.185391914,1.901030307
5626,-1.242951162,0.1314929538,0.590289914,1.251871074,1.985762499
5627,-1.250004453,0.02722147845,0.6460058163,1.201817616,1.952325725
5628,-1.234017096,-0.04840129219,0.6198660343,1.228333906,1.956123119
5629,-1.24870669,0.0973369505,0.5837332833,1.310732886,1.994223976
5630,-1.255584086,0.1371904906,0.6918348943,1.162714138,1.935277342
5631,-1.261115841,0.1048338659,0.6488292086,1.263481689,1.987174154
5632,-1.241003372,0.0574826924,0.5757811094,1.184287603,1.900235553
5633,-1.275666258,0.1645160636,0.6183697651,1.217993268,1.8830706
5634,-1.232268338,0.08522791118,0.6340593452,1.277070478,1.883496854
5635,-1.226345385,0.04541815403,0.528706087,1.208605313,1.820484549
5636,-1.220864036,0.07386511848,0.7058592288,1.160030547,1.879527047
5637,-1.20854681,0.163435186,0.6648056509,1.257038616,1.829146402
5638,-1.24646376,0.1145164265,0.6080429347,1.268963574,1.893600831
5639,-1.205898992,0.1403860371,0.6584671998,1.294095656,1.80803917
5640,-1.241040495,0.112632502,0.6160563382,1.198775907,1.88332498
5641,-1.246847181,0.05094847872,0.614850793,1.192335208,1.847473031
5642,-1.221137817,0.1132104827,0.6786320695,1.163609826,1.855520712
5643,-1.266024469,0.07230983094,0.6658075291,1.261944776,1.856420576
5644,-1.230367313,0.05183518415,0.6762092809,1.131488248,1.860554585
5645,-1.229419181,0.06671667526,0.6605322856,1.205953749,1.930594588
5646,-1.268145341,0.07237174662,0.588940772,1.145140206,1.829973024
5647,-1.241266828,0.1081121967,0.6271400703,1.200503587,1.844353238
5648,-1.254138066,0.07791215822,0.6471943751,1.196421009,1.908125307
5649,-1.254547256,0.08400633663,0.5890731486,1.169836709,1.86433063
5650,-1.238889875,0.1493719708,0.6662788379,1.139150246,1.875223893
5651,-1.221454466,0.1058192235,0.6477849872,1.21015878,1.851991262
5652,-1.254515984,0.1156099347,0.6610892646,1.228806847,1.815545182
5653,-1.295359332,0.1040183655,0.697978109,1.238872367,1.867444193
5654,-1.272557558,0.07463297586,0.6741790912,1.225397097,1.862983627
5655,-1.272872673,0.149954046,0.6643067287,1.287337832,1.893480986
5656,-1.281033128,0.06251498231,0.6944705063,1.241946742,1.882968163
5657,-1.253411309,0.1059258233,0.6635403761,1.286050986,1.878047178
5658,-1.276936837,0.1113074729,0.6882728951,1.314390488,1.842347056
5659,-1.288024528,0.127134805,0.7196017495,1.21345925,1.923116167
5660,-1.302982618,0.1104604256,0.7401581777,1.290053123,1.923988512
5661,-1.263256612,0.06067297786,0.6092114025,1.272348577,1.880637543
5662,-1.303514684,0.1149899955,0.6974284641,1.213567754,1.859609737
5663,-1.259836416,0.2497372402,0.5971272474,1.251917524,1.842280675
5664,-1.287293097,0.2119751203,0.6909423891,1.250593222,1.900556581
5665,-1.270575784,0.1370976426,0.6915936051,1.109141122,1.829440747
5666,-1.23324753,0.08595247906,0.7136248868,1.221192209,1.78848562
5667,-1.238391741,0.1693924854,0.6401064055,1.198299209,1.807277969
5668,-1.294588047,0.1783211457,0.6532308217,1.214861528,1.865612756
5669,-1.273990243,0.1817812717,0.6792540857,1.154552485,1.814263112
5670,-1.242872399,0.2170448424,0.6654364897,1.165613187,1.791111738
5671,-1.306621812,0.1680056595,0.6818626595,1.133210898,1.78830503
5672,-1.30150123,0.1277273727,0.6912688342,1.10982088,1.864487369
5673,-1.262015459,0.166802789,0.6245252141,1.117091685,1.800869156
5674,-1.27518328,0.161629193,0.6934109272,1.205523966,1.854499707
5675,-1.243546082,0.1821532665,0.6968537704,1.180317789,1.843288531
5676,-1.291693471,0.0955894521,0.6519018303,1.0995612,1.875270657
5677,-1.2632631,0.1306908499,0.6501251589,1.257478526,1.885442804
5678,-1.299293289,0.07526794744,0.614319487,1.17394414,1.881867903
5679,-1.323144578,0.1593990791,0.6707741495,1.130410948,1.837662793
5680,-1.261266355,0.07711043521,0.652569925,1.156424933,1.821871793
5681,-1.289068545,0.08447117704,0.7630332453,1.145965338,1.877319625
5682,-1.287961436,0.1458548172,0.6694138645,1.097298562,1.892023404
5683,-1.24230902,0.1503164045,0.6313383881,1.122250555,1.910407117
5684,-1.239710733,0.1443273954,0.6443829085,1.146175591,1.829386255
5685,-1.261624526,0.1941613655,0.6051152599,1.148637117,1.872243858
5686,-1.307237641,0.1248296055,0.7077717418,1.220979545,1.848343687
5687,-1.229371747,0.09685719099,0.7731248144,1.175928541,1.902860144
5688,-1.273872912,0.1394321292,0.6578600043,1.245544338,1.798736552
5689,-1.245770997,0.145743651,0.671821331,1.150384886,1.834640068
5690,-1.271873864,0.2077072685,0.6239681311,1.182883794,1.891993593
5691,-1.245629216,0.05013378305,0.6804431257,1.223058,1.845444985
5692,-1.247902243,0.1781605803,0.6675069337,1.176298306,1.879306293
5693,-1.230300952,0.167833878,0.7311379603,1.274115294,1.93161625
5694,-1.262584776,0.1001451929,0.697711301,1.190250147,1.902806277
5695,-1.274531928,0.05654225821,0.6841606302,1.223304209,1.879918243
5696,-1.267141074,0.1105323772,0.6954537986,1.247669862,1.858730262
5697,-1.248076799,0.1198932141,0.7687054174,1.185844744,1.927201071
5698,-1.273011512,0.04541644119,0.7528310737,1.173371118,1.897022089
5699,-1.306577806,0.09881902333,0.7172042132,1.169680369,1.920095398
5700,-1.24144107,0.11108107,0.7355811935,1.276219848,1.881063723
5701,-1.285132991,0.115863125,0.6597118414,1.07150337,1.827936627
5702,-1.289534203,0.1987683132,0.7180265731,1.18007951,1.817155926
5703,-1.276043269,0.09079724674,0.6519400132,1.279088724,1.813064838
5704,-1.291717432,0.1309544965,0.7209095142,1.272491641,1.836537842
5705,-1.273265797,0.1511468666,0.6307631543,1.220193295,1.831969887
5706,-1.317925221,0.1267687381,0.7866084675,1.243377485,1.880897507
5707,-1.278779756,0.201996286,0.768498514,1.178947918,1.806896834
5708,-1.309240253,0.1829770587,0.7503806995,1.212012667,1.906690368
5709,-1.291472616,0.1687812337,0.7521223751,1.256986346,1.866755817
5710,-1.279054628,0.1927647941,0.7156652438,1.233535247,1.845666506
5711,-1.238813953,0.126976068,0.765301236,1.298392835,1.885885032
5712,-1.245472294,0.2061574104,0.7505833448,1.216761624,1.792844812
5713,-1.311439996,0.1921595008,0.7099435029,1.232737485,1.85084845
5714,-1.288981879,0.1215811315,0.741400885,1.221551653,1.912584408
5715,-1.269341226,0.2084313928,0.643140715,1.256244123,1.865746632
5716,-1.247022072,0.3051730234,0.6957993246,1.321704314,1.924199064
5717,-1.267819274,0.2214669898,0.6761340402,1.320741552,1.82068735
5718,-1.291982907,0.1322691192,0.6737809294,1.20995153,1.848488245
5719,-1.301837659,0.2275232061,0.6939466907,1.283616488,1.913392778
5720,-1.288893716,0.2261328456,0.7188328866,1.219875624,1.919073817
5721,-1.292650192,0.286687189,0.6705363457,1.254086165,1.871266239
5722,-1.313412266,0.210378817,0.6867781081,1.226748266,1.92104737
5723,-1.25364815,0.189341245,0.7298107731,1.252155463,1.843964666
5724,-1.293302678,0.1698721487,0.7301182939,1.275774622,1.86322013
5725,-1.248734237,0.1909979604,0.7378456205,1.213855249,1.813644213
5726,-1.280540043,0.1839678606,0.6528110687,1.31251295,1.875763637
5727,-1.290835698,0.1698243077,0.8324966208,1.305654256,1.873911333
5728,-1.323997209,0.2318476827,0.6477777269,1.306036011,1.930199616
5729,-1.282872107,0.1923812715,0.7137092047,1.252224826,1.913489396
5730,-1.309273429,0.1907324637,0.6791220967,1.228260606,1.980250118
5731,-1.307648643,0.2171262608,0.6671799297,1.173837223,1.938302823
5732,-1.331230274,0.05389057559,0.6734601492,1.284526475,1.899205105
5733,-1.307370484,0.2206195175,0.7762443796,1.223487458,1.918872904
5734,-1.325960196,0.1782503589,0.7243156923,1.200178734,1.891181281
5735,-1.324121108,0.1271911967,0.7342912554,1.305430869,1.950241013
5736,-1.307173076,0.1211765953,0.6878037819,1.252935098,1.811759895
5737,-1.342538318,0.1926570509,0.7317284356,1.358127164,1.9096882
5738,-1.364450413,0.1288771807,0.7369927878,1.298572927,1.863772929
5739,-1.312662429,0.1924102793,0.6770383867,1.316453077,1.976779434
5740,-1.311062745,0.1260746912,0.6247818172,1.329237347,1.840388813
5741,-1.255583854,0.1277119651,0.6806173521,1.324901261,1.925267578
5742,-1.322243425,0.177169547,0.6712573396,1.257120318,1.923530895
5743,-1.275761919,0.07366031822,0.8010977949,1.419833784,1.914853521
5744,-1.298139175,0.06023749049,0.7253023576,1.234903954,1.876214171
5745,-1.251492084,0.09240505922,0.7262493038,1.286464921,1.88377885
5746,-1.326337717,0.1377717625,0.7101649178,1.244330785,1.936491263
5747,-1.306047847,0.06224984299,0.6889675297,1.27911172,1.921332251
5748,-1.277237173,0.1062388778,0.728948451,1.359305271,1.946418867
5749,-1.311629293,0.1227167122,0.7175861754,1.327068145,1.858374636
5750,-1.334723186,0.1534152706,0.7784071335,1.243059074,1.937447109
5751,-1.275440399,0.1999258834,0.6955803184,1.348809867,1.958550674
5752,-1.278422313,0.052079134,0.7375527659,1.317478585,1.915812539
5753,-1.277623426,0.1733635113,0.7343514022,1.269254772,1.881227543
5754,-1.314970281,0.1978126202,0.6948704728,1.260649001,1.899277603
5755,-1.291883421,0.1227234918,0.7639970836,1.284740597,2.00201959
5756,-1.294619451,0.1519425308,0.7215378349,1.241436917,1.895958255
5757,-1.278010718,0.1947245793,0.5917974836,1.266544989,1.907451204
5758,-1.287120934,0.1363431283,0.6450064173,1.250704116,1.901049202
5759,-1.277038872,0.1287407269,0.6832405901,1.227028451,1.949638064
5760,-1.269601217,0.1225133164,0.6605379498,1.281262961,1.868931259
5761,-1.307860127,0.1114496083,0.6523264472,1.250154423,1.941848897
5762,-1.235391902,0.1394457531,0.6686420639,1.283701916,1.946751666
5763,-1.319314212,0.1606261464,0.7042220821,1.339383374,1.905825661
5764,-1.253037177,0.1401674825,0.6563309995,1.407746884,1.912581155
5765,-1.262342133,0.1055524128,0.6865488988,1.387708946,1.885941772
5766,-1.2841568,0.1401989445,0.6572730226,1.320959006,1.933832753
5767,-1.262600417,0.1860546288,0.711352664,1.344226656,1.934734267
5768,-1.29846545,0.1683955449,0.6902148555,1.3239844,2.004466787
5769,-1.268382976,0.1339262157,0.7328249739,1.375407491,1.884727512
5770,-1.31694287,0.2347086746,0.6484614978,1.363713795,1.879514974
5771,-1.305983127,0.2261639339,0.5996315418,1.428406617,1.972304832
5772,-1.307411991,0.2474000581,0.6885020212,1.336585027,1.934517144
5773,-1.278211298,0.1907877671,0.6624245875,1.416675086,1.968079365
5774,-1.284030531,0.1952827084,0.6259973869,1.346647263,1.937974935
5775,-1.303189249,0.15026245,0.6594913131,1.321458386,1.975891046
5776,-1.297265271,0.2478329597,0.639549311,1.305433553,1.9843448
5777,-1.309897354,0.2032538449,0.6641024501,1.350285135,1.976237015
5778,-1.288179075,0.2042972359,0.6431062549,1.33232092,1.963746381
5779,-1.250495609,0.1092969329,0.6529723852,1.339279285,2.023753129
5780,-1.263667579,0.05697175206,0.675629013,1.317383216,1.975659267
5781,-1.276190331,0.09207161861,0.6360825796,1.354728214,1.974537963
